Номер,Индекс координаты,Координаты X,Координаты Y,Координаты Z,Тип,Материал
2496,3,8.75,8.25,9.9,44,6
2497,0,9.25,9.25,0,44,6
2497,1,8.75,9.25,0,44,6
2497,2,9.25,8.75,0,44,6
2497,3,8.75,8.75,0,44,6
2498,0,9.25,9.25,3.3,44,6
2498,1,8.75,9.25,3.3,44,6
2498,2,9.25,8.75,3.3,44,6
2498,3,8.75,8.75,3.3,44,6
2499,0,9.25,9.25,6.6,44,6
2499,1,8.75,9.25,6.6,44,6
2499,2,9.25,8.75,6.6,44,6
2499,3,8.75,8.75,6.6,44,6
2500,0,9.25,9.25,9.9,44,6
2500,1,8.75,9.25,9.9,44,6
2500,2,9.25,8.75,9.9,44,6
2500,3,8.75,8.75,9.9,44,6
2501,0,9.25,9.75,0,44,6
2501,1,8.75,9.75,0,44,6
2501,2,9.25,9.25,0,44,6
2501,3,8.75,9.25,0,44,6
2502,0,9.25,9.75,3.3,44,6
2502,1,8.75,9.75,3.3,44,6
2502,2,9.25,9.25,3.3,44,6
2502,3,8.75,9.25,3.3,44,6
2503,0,9.25,9.75,6.6,44,6
2503,1,8.75,9.75,6.6,44,6
2503,2,9.25,9.25,6.6,44,6
2503,3,8.75,9.25,6.6,44,6
2504,0,9.25,9.75,9.9,44,6
2504,1,8.75,9.75,9.9,44,6
2504,2,9.25,9.25,9.9,44,6
2504,3,8.75,9.25,9.9,44,6
2505,0,9.25,10.25,0,44,6
2505,1,8.75,10.25,0,44,6
2505,2,9.25,9.75,0,44,6
2505,3,8.75,9.75,0,44,6
2506,0,9.25,10.25,3.3,44,6
2506,1,8.75,10.25,3.3,44,6
2506,2,9.25,9.75,3.3,44,6
2506,3,8.75,9.75,3.3,44,6
2507,0,9.25,10.25,6.6,44,6
2507,1,8.75,10.25,6.6,44,6
2507,2,9.25,9.75,6.6,44,6
2507,3,8.75,9.75,6.6,44,6
2508,0,9.25,10.25,9.9,44,6
2508,1,8.75,10.25,9.9,44,6
2508,2,9.25,9.75,9.9,44,6
2508,3,8.75,9.75,9.9,44,6
2509,0,9.25,10.75,0,44,6
2509,1,8.75,10.75,0,44,6
2509,2,9.25,10.25,0,44,6
2509,3,8.75,10.25,0,44,6
2510,0,9.25,10.75,3.3,44,6
2510,1,8.75,10.75,3.3,44,6
2510,2,9.25,10.25,3.3,44,6
2510,3,8.75,10.25,3.3,44,6
2511,0,9.25,10.75,6.6,44,6
2511,1,8.75,10.75,6.6,44,6
2511,2,9.25,10.25,6.6,44,6
2511,3,8.75,10.25,6.6,44,6
2512,0,9.25,10.75,9.9,44,6
2512,1,8.75,10.75,9.9,44,6
2512,2,9.25,10.25,9.9,44,6
2512,3,8.75,10.25,9.9,44,6
2513,0,9.25,11.25,0,44,6
2513,1,8.75,11.25,0,44,6
2513,2,9.25,10.75,0,44,6
2513,3,8.75,10.75,0,44,6
2514,0,9.25,11.25,3.3,44,6
2514,1,8.75,11.25,3.3,44,6
2514,2,9.25,10.75,3.3,44,6
2514,3,8.75,10.75,3.3,44,6
2515,0,9.25,11.25,6.6,44,6
2515,1,8.75,11.25,6.6,44,6
2515,2,9.25,10.75,6.6,44,6
2515,3,8.75,10.75,6.6,44,6
2516,0,9.25,11.25,9.9,44,6
2516,1,8.75,11.25,9.9,44,6
2516,2,9.25,10.75,9.9,44,6
2516,3,8.75,10.75,9.9,44,6
2517,0,9.25,11.75,0,44,6
2517,1,8.75,11.75,0,44,6
2517,2,9.25,11.25,0,44,6
2517,3,8.75,11.25,0,44,6
2518,0,9.25,11.75,3.3,44,6
2518,1,8.75,11.75,3.3,44,6
2518,2,9.25,11.25,3.3,44,6
2518,3,8.75,11.25,3.3,44,6
2519,0,9.25,11.75,6.6,44,6
2519,1,8.75,11.75,6.6,44,6
2519,2,9.25,11.25,6.6,44,6
2519,3,8.75,11.25,6.6,44,6
2520,0,9.25,11.75,9.9,44,6
2520,1,8.75,11.75,9.9,44,6
2520,2,9.25,11.25,9.9,44,6
2520,3,8.75,11.25,9.9,44,6
2521,0,9.25,12.25,0,44,6
2521,1,8.75,12.25,0,44,6
2521,2,9.25,11.75,0,44,6
2521,3,8.75,11.75,0,44,6
2522,0,9.25,12.25,3.3,44,6
2522,1,8.75,12.25,3.3,44,6
2522,2,9.25,11.75,3.3,44,6
2522,3,8.75,11.75,3.3,44,6
2523,0,9.25,12.25,6.6,44,6
2523,1,8.75,12.25,6.6,44,6
2523,2,9.25,11.75,6.6,44,6
2523,3,8.75,11.75,6.6,44,6
2524,0,9.25,12.25,9.9,44,6
2524,1,8.75,12.25,9.9,44,6
2524,2,9.25,11.75,9.9,44,6
2524,3,8.75,11.75,9.9,44,6
2525,0,9.25,12.75,0,44,6
2525,1,8.75,12.75,0,44,6
2525,2,9.25,12.25,0,44,6
2525,3,8.75,12.25,0,44,6
2526,0,9.25,12.75,3.3,44,6
2526,1,8.75,12.75,3.3,44,6
2526,2,9.25,12.25,3.3,44,6
2526,3,8.75,12.25,3.3,44,6
2527,0,9.25,12.75,6.6,44,6
2527,1,8.75,12.75,6.6,44,6
2527,2,9.25,12.25,6.6,44,6
2527,3,8.75,12.25,6.6,44,6
2528,0,9.25,12.75,9.9,44,6
2528,1,8.75,12.75,9.9,44,6
2528,2,9.25,12.25,9.9,44,6
2528,3,8.75,12.25,9.9,44,6
2529,0,9.25,12.75,-3.3,44,4
2529,1,8.75,12.75,-3.3,44,4
2529,2,9.25,12.375,-3.3,44,4
2529,3,8.75,12.375,-3.3,44,4
2530,0,9.25,12.75,-2.75,44,7
2530,1,9.25,12.75,-3.3,44,7
2530,2,8.75,12.75,-2.75,44,7
2530,3,8.75,12.75,-3.3,44,7
2531,0,9.25,12.75,-2.2,44,7
2531,1,9.25,12.75,-2.75,44,7
2531,2,8.75,12.75,-2.2,44,7
2531,3,8.75,12.75,-2.75,44,7
2532,0,9.25,12.75,-1.65,44,7
2532,1,9.25,12.75,-2.2,44,7
2532,2,8.75,12.75,-1.65,44,7
2532,3,8.75,12.75,-2.2,44,7
2533,0,9.25,12.75,-1.1,44,7
2533,1,9.25,12.75,-1.65,44,7
2533,2,8.75,12.75,-1.1,44,7
2533,3,8.75,12.75,-1.65,44,7
2534,0,9.25,12.75,-0.55,44,7
2534,1,9.25,12.75,-1.1,44,7
2534,2,8.75,12.75,-0.55,44,7
2534,3,8.75,12.75,-1.1,44,7
2535,0,9.25,12.75,0,44,7
2535,1,9.25,12.75,-0.55,44,7
2535,2,8.75,12.75,0,44,7
2535,3,8.75,12.75,-0.55,44,7
2536,0,8.75,12.75,0,5,3
2536,1,9.25,12.75,0,5,3
2537,0,8.75,12.75,3.3,5,3
2537,1,9.25,12.75,3.3,5,3
2538,0,8.75,12.75,6.6,5,3
2538,1,9.25,12.75,6.6,5,3
2539,0,8.75,12.75,9.9,5,3
2539,1,9.25,12.75,9.9,5,3
2540,0,9.25,13.125,-3.3,44,4
2540,1,8.75,13.125,-3.3,44,4
2540,2,9.25,12.75,-3.3,44,4
2540,3,8.75,12.75,-3.3,44,4
2541,0,9.6,1.25,1.65,44,5
2541,1,8.925,1.25,1.65,44,5
2541,2,9.6,0.75,1.65,44,5
2541,3,8.925,0.75,1.65,44,5
2542,0,9.6,1.25,4.95,44,5
2542,1,8.925,1.25,4.95,44,5
2542,2,9.6,0.75,4.95,44,5
2542,3,8.925,0.75,4.95,44,5
2543,0,9.6,1.75,-1.65,44,5
2543,1,8.925,1.75,-1.65,44,5
2543,2,9.6,1.25,-1.65,44,5
2543,3,8.925,1.25,-1.65,44,5
2544,0,9.6,1.75,1.65,44,5
2544,1,8.925,1.75,1.65,44,5
2544,2,9.6,1.25,1.65,44,5
2544,3,8.925,1.25,1.65,44,5
2545,0,9.6,1.75,4.95,44,5
2545,1,8.925,1.75,4.95,44,5
2545,2,9.6,1.25,4.95,44,5
2545,3,8.925,1.25,4.95,44,5
2546,0,9.6,2.25,-1.65,44,5
2546,1,8.925,2.25,-1.65,44,5
2546,2,9.6,1.75,-1.65,44,5
2546,3,8.925,1.75,-1.65,44,5
2547,0,9.6,2.25,1.65,44,5
2547,1,8.925,2.25,1.65,44,5
2547,2,9.6,1.75,1.65,44,5
2547,3,8.925,1.75,1.65,44,5
2548,0,9.6,2.25,4.95,44,5
2548,1,8.925,2.25,4.95,44,5
2548,2,9.6,1.75,4.95,44,5
2548,3,8.925,1.75,4.95,44,5
2549,0,9.6,2.67857,-1.41429,44,5
2549,1,8.925,2.67857,-1.41429,44,5
2549,2,9.6,2.25,-1.65,44,5
2549,3,8.925,2.25,-1.65,44,5
2550,0,9.6,2.67857,1.88571,44,5
2550,1,8.925,2.67857,1.88571,44,5
2550,2,9.6,2.25,1.65,44,5
2550,3,8.925,2.25,1.65,44,5
2551,0,9.6,2.67857,5.18571,44,5
2551,1,8.925,2.67857,5.18571,44,5
2551,2,9.6,2.25,4.95,44,5
2551,3,8.925,2.25,4.95,44,5
2552,0,9.6,3.10714,-1.17857,44,5
2552,1,8.925,3.10714,-1.17857,44,5
2552,2,9.6,2.67857,-1.41429,44,5
2552,3,8.925,2.67857,-1.41429,44,5
2553,0,9.6,3.10714,2.12143,44,5
2553,1,8.925,3.10714,2.12143,44,5
2553,2,9.6,2.67857,1.88571,44,5
2553,3,8.925,2.67857,1.88571,44,5
2554,0,9.6,3.10714,5.42143,44,5
2554,1,8.925,3.10714,5.42143,44,5
2554,2,9.6,2.67857,5.18571,44,5
2554,3,8.925,2.67857,5.18571,44,5
2555,0,9.6,3.53571,-0.94286,44,5
2555,1,8.925,3.53571,-0.94286,44,5
2555,2,9.6,3.10714,-1.17857,44,5
2555,3,8.925,3.10714,-1.17857,44,5
2556,0,9.6,3.53571,2.35714,44,5
2556,1,8.925,3.53571,2.35714,44,5
2556,2,9.6,3.10714,2.12143,44,5
2556,3,8.925,3.10714,2.12143,44,5
2557,0,9.6,3.53571,5.65714,44,5
2557,1,8.925,3.53571,5.65714,44,5
2557,2,9.6,3.10714,5.42143,44,5
2557,3,8.925,3.10714,5.42143,44,5
2558,0,9.6,3.96429,-0.70714,44,5
2558,1,8.925,3.96429,-0.70714,44,5
2558,2,9.6,3.53571,-0.94286,44,5
2558,3,8.925,3.53571,-0.94286,44,5
2559,0,9.6,3.96429,2.59286,44,5
2559,1,8.925,3.96429,2.59286,44,5
2559,2,9.6,3.53571,2.35714,44,5
2559,3,8.925,3.53571,2.35714,44,5
2560,0,9.6,3.96429,5.89286,44,5
2560,1,8.925,3.96429,5.89286,44,5
2560,2,9.6,3.53571,5.65714,44,5
2560,3,8.925,3.53571,5.65714,44,5
2561,0,9.6,4.39286,-0.47143,44,5
2561,1,8.925,4.39286,-0.47143,44,5
2561,2,9.6,3.96429,-0.70714,44,5
2561,3,8.925,3.96429,-0.70714,44,5
2562,0,9.6,4.39286,2.82857,44,5
2562,1,8.925,4.39286,2.82857,44,5
2562,2,9.6,3.96429,2.59286,44,5
2562,3,8.925,3.96429,2.59286,44,5
2563,0,9.6,4.39286,6.12857,44,5
2563,1,8.925,4.39286,6.12857,44,5
2563,2,9.6,3.96429,5.89286,44,5
2563,3,8.925,3.96429,5.89286,44,5
2564,0,9.6,4.82143,-0.23571,44,5
2564,1,8.925,4.82143,-0.23571,44,5
2564,2,9.6,4.39286,-0.47143,44,5
2564,3,8.925,4.39286,-0.47143,44,5
2565,0,9.6,4.82143,3.06429,44,5
2565,1,8.925,4.82143,3.06429,44,5
2565,2,9.6,4.39286,2.82857,44,5
2565,3,8.925,4.39286,2.82857,44,5
2566,0,9.6,4.82143,6.36429,44,5
2566,1,8.925,4.82143,6.36429,44,5
2566,2,9.6,4.39286,6.12857,44,5
2566,3,8.925,4.39286,6.12857,44,5
2567,0,9.6,1.25,-1.65,44,5
2567,1,8.925,1.25,-1.65,44,5
2567,2,9.6,0.75,-1.65,44,5
2567,3,9.25,0.75,-1.65,44,5
2568,0,9.6,5.25,0,44,5
2568,1,9.25,5.25,0,44,5
2568,2,9.6,4.82143,-0.23571,44,5
2568,3,8.925,4.82143,-0.23571,44,5
2569,0,9.6,5.25,3.3,44,5
2569,1,9.25,5.25,3.3,44,5
2569,2,9.6,4.82143,3.06429,44,5
2569,3,8.925,4.82143,3.06429,44,5
2570,0,9.6,5.25,6.6,44,5
2570,1,9.25,5.25,6.6,44,5
2570,2,9.6,4.82143,6.36429,44,5
2570,3,8.925,4.82143,6.36429,44,5
2571,0,9.6,0.75,-1.1,44,7
2571,1,9.6,0.75,-1.65,44,7
2571,2,9.25,0.75,-1.1,44,7
2571,3,9.25,0.75,-1.65,44,7
2572,0,9.6,0.75,-0.55,44,7
2572,1,9.6,0.75,-1.1,44,7
2572,2,9.25,0.75,-0.55,44,7
2572,3,9.25,0.75,-1.1,44,7
2573,0,9.6,0.75,0,44,7
2573,1,9.6,0.75,-0.55,44,7
2573,2,9.25,0.75,0,44,7
2573,3,9.25,0.75,-0.55,44,7
2574,0,9.25,0.75,0,5,3
2574,1,9.6,0.75,0,5,3
2575,0,9.25,0.75,3.3,5,3
2575,1,9.6,0.75,3.3,5,3
2576,0,9.25,0.75,6.6,5,3
2576,1,9.6,0.75,6.6,5,3
2577,0,9.6,0.75,-1.65,44,7
2577,1,9.75,0.75,-2.2,44,7
2577,2,9.25,0.75,-1.65,44,7
2577,3,9.25,0.75,-2.2,44,7
2578,0,9.75,5.75,0,44,6
2578,1,9.25,5.75,0,44,6
2578,2,9.6,5.25,0,44,6
2578,3,9.25,5.25,0,44,6
2579,0,9.75,5.75,3.3,44,6
2579,1,9.25,5.75,3.3,44,6
2579,2,9.6,5.25,3.3,44,6
2579,3,9.25,5.25,3.3,44,6
2580,0,9.75,5.75,6.6,44,6
2580,1,9.25,5.75,6.6,44,6
2580,2,9.6,5.25,6.6,44,6
2580,3,9.25,5.25,6.6,44,6
2581,0,9.75,0.75,-3.3,44,4
2581,1,9.25,0.75,-3.3,44,4
2581,2,9.75,0.375,-3.3,44,4
2581,3,9.25,0.375,-3.3,44,4
2582,0,9.75,0.75,-2.75,44,7
2582,1,9.75,0.75,-3.3,44,7
2582,2,9.25,0.75,-2.75,44,7
2582,3,9.25,0.75,-3.3,44,7
2583,0,9.75,0.75,-2.2,44,7
2583,1,9.75,0.75,-2.75,44,7
2583,2,9.25,0.75,-2.2,44,7
2583,3,9.25,0.75,-2.75,44,7
2584,0,9.25,0.75,9.9,5,3
2584,1,9.75,0.75,9.9,5,3
2585,0,9.75,1.125,-3.3,44,4
2585,1,9.25,1.125,-3.3,44,4
2585,2,9.75,0.75,-3.3,44,4
2585,3,9.25,0.75,-3.3,44,4
2586,0,9.75,1.25,9.9,44,6
2586,1,9.25,1.25,9.9,44,6
2586,2,9.75,0.75,9.9,44,6
2586,3,9.25,0.75,9.9,44,6
2587,0,9.75,1.75,9.9,44,6
2587,1,9.25,1.75,9.9,44,6
2587,2,9.75,1.25,9.9,44,6
2587,3,9.25,1.25,9.9,44,6
2588,0,9.75,2.25,9.9,44,6
2588,1,9.25,2.25,9.9,44,6
2588,2,9.75,1.75,9.9,44,6
2588,3,9.25,1.75,9.9,44,6
2589,0,9.75,2.75,9.9,44,6
2589,1,9.25,2.75,9.9,44,6
2589,2,9.75,2.25,9.9,44,6
2589,3,9.25,2.25,9.9,44,6
2590,0,9.75,3.25,9.9,44,6
2590,1,9.25,3.25,9.9,44,6
2590,2,9.75,2.75,9.9,44,6
2590,3,9.25,2.75,9.9,44,6
2591,0,9.75,3.75,9.9,44,6
2591,1,9.25,3.75,9.9,44,6
2591,2,9.75,3.25,9.9,44,6
2591,3,9.25,3.25,9.9,44,6
2592,0,9.75,4.25,9.9,44,6
2592,1,9.25,4.25,9.9,44,6
2592,2,9.75,3.75,9.9,44,6
2592,3,9.25,3.75,9.9,44,6
2593,0,9.75,4.75,9.9,44,6
2593,1,9.25,4.75,9.9,44,6
2593,2,9.75,4.25,9.9,44,6
2593,3,9.25,4.25,9.9,44,6
2594,0,9.75,5.25,9.9,44,6
2594,1,9.25,5.25,9.9,44,6
2594,2,9.75,4.75,9.9,44,6
2594,3,9.25,4.75,9.9,44,6
2595,0,9.75,5.75,9.9,44,6
2595,1,9.25,5.75,9.9,44,6
2595,2,9.75,5.25,9.9,44,6
2595,3,9.25,5.25,9.9,44,6
2596,0,9.75,6.25,0,44,6
2596,1,9.25,6.25,0,44,6
2596,2,9.75,5.75,0,44,6
2596,3,9.25,5.75,0,44,6
2597,0,9.75,6.25,3.3,44,6
2597,1,9.25,6.25,3.3,44,6
2597,2,9.75,5.75,3.3,44,6
2597,3,9.25,5.75,3.3,44,6
2598,0,9.75,6.25,6.6,44,6
2598,1,9.25,6.25,6.6,44,6
2598,2,9.75,5.75,6.6,44,6
2598,3,9.25,5.75,6.6,44,6
2599,0,9.75,6.25,9.9,44,6
2599,1,9.25,6.25,9.9,44,6
2599,2,9.75,5.75,9.9,44,6
2599,3,9.25,5.75,9.9,44,6
2600,0,9.75,6.75,0,44,6
2600,1,9.25,6.75,0,44,6
2600,2,9.75,6.25,0,44,6
2600,3,9.25,6.25,0,44,6
2601,0,9.75,6.75,3.3,44,6
2601,1,9.25,6.75,3.3,44,6
2601,2,9.75,6.25,3.3,44,6
2601,3,9.25,6.25,3.3,44,6
2602,0,9.75,6.75,6.6,44,6
2602,1,9.25,6.75,6.6,44,6
2602,2,9.75,6.25,6.6,44,6
2602,3,9.25,6.25,6.6,44,6
2603,0,9.75,6.75,9.9,44,6
2603,1,9.25,6.75,9.9,44,6
2603,2,9.75,6.25,9.9,44,6
2603,3,9.25,6.25,9.9,44,6
2604,0,9.75,6.75,-3.3,44,4
2604,1,9.25,6.75,-3.3,44,4
2604,2,9.75,6.375,-3.3,44,4
2604,3,9.25,6.375,-3.3,44,4
2605,0,9.25,6.75,0,5,3
2605,1,9.75,6.75,0,5,3
2606,0,9.25,6.75,3.3,5,3
2606,1,9.75,6.75,3.3,5,3
2607,0,9.25,6.75,6.6,5,3
2607,1,9.75,6.75,6.6,5,3
2608,0,9.25,6.75,9.9,5,3
2608,1,9.75,6.75,9.9,5,3
2609,0,9.75,7.125,-3.3,44,4
2609,1,9.25,7.125,-3.3,44,4
2609,2,9.75,6.75,-3.3,44,4
2609,3,9.25,6.75,-3.3,44,4
2610,0,9.75,7.25,0,44,6
2610,1,9.25,7.25,0,44,6
2610,2,9.75,6.75,0,44,6
2610,3,9.25,6.75,0,44,6
2611,0,9.75,7.25,3.3,44,6
2611,1,9.25,7.25,3.3,44,6
2611,2,9.75,6.75,3.3,44,6
2611,3,9.25,6.75,3.3,44,6
2612,0,9.75,7.25,6.6,44,6
2612,1,9.25,7.25,6.6,44,6
2612,2,9.75,6.75,6.6,44,6
2612,3,9.25,6.75,6.6,44,6
2613,0,9.75,7.25,9.9,44,6
2613,1,9.25,7.25,9.9,44,6
2613,2,9.75,6.75,9.9,44,6
2613,3,9.25,6.75,9.9,44,6
2614,0,9.75,7.75,0,44,6
2614,1,9.25,7.75,0,44,6
2614,2,9.75,7.25,0,44,6
2614,3,9.25,7.25,0,44,6
2615,0,9.75,7.75,3.3,44,6
2615,1,9.25,7.75,3.3,44,6
2615,2,9.75,7.25,3.3,44,6
2615,3,9.25,7.25,3.3,44,6
2616,0,9.75,7.75,6.6,44,6
2616,1,9.25,7.75,6.6,44,6
2616,2,9.75,7.25,6.6,44,6
2616,3,9.25,7.25,6.6,44,6
2617,0,9.75,7.75,9.9,44,6
2617,1,9.25,7.75,9.9,44,6
2617,2,9.75,7.25,9.9,44,6
2617,3,9.25,7.25,9.9,44,6
2618,0,9.75,8.25,0,44,6
2618,1,9.25,8.25,0,44,6
2618,2,9.75,7.75,0,44,6
2618,3,9.25,7.75,0,44,6
2619,0,9.75,8.25,3.3,44,6
2619,1,9.25,8.25,3.3,44,6
2619,2,9.75,7.75,3.3,44,6
2619,3,9.25,7.75,3.3,44,6
2620,0,9.75,8.25,6.6,44,6
2620,1,9.25,8.25,6.6,44,6
2620,2,9.75,7.75,6.6,44,6
2620,3,9.25,7.75,6.6,44,6
2621,0,9.75,8.25,9.9,44,6
2621,1,9.25,8.25,9.9,44,6
2621,2,9.75,7.75,9.9,44,6
2621,3,9.25,7.75,9.9,44,6
2622,0,9.75,8.75,0,44,6
2622,1,9.25,8.75,0,44,6
2622,2,9.75,8.25,0,44,6
2622,3,9.25,8.25,0,44,6
2623,0,9.75,8.75,3.3,44,6
2623,1,9.25,8.75,3.3,44,6
2623,2,9.75,8.25,3.3,44,6
2623,3,9.25,8.25,3.3,44,6
2624,0,9.75,8.75,6.6,44,6
2624,1,9.25,8.75,6.6,44,6
2624,2,9.75,8.25,6.6,44,6
2624,3,9.25,8.25,6.6,44,6
2625,0,9.75,8.75,9.9,44,6
2625,1,9.25,8.75,9.9,44,6
2625,2,9.75,8.25,9.9,44,6
2625,3,9.25,8.25,9.9,44,6
2626,0,9.75,9.25,0,44,6
2626,1,9.25,9.25,0,44,6
2626,2,9.75,8.75,0,44,6
2626,3,9.25,8.75,0,44,6
2627,0,9.75,9.25,3.3,44,6
2627,1,9.25,9.25,3.3,44,6
2627,2,9.75,8.75,3.3,44,6
2627,3,9.25,8.75,3.3,44,6
2628,0,9.75,9.25,6.6,44,6
2628,1,9.25,9.25,6.6,44,6
2628,2,9.75,8.75,6.6,44,6
2628,3,9.25,8.75,6.6,44,6
2629,0,9.75,9.25,9.9,44,6
2629,1,9.25,9.25,9.9,44,6
2629,2,9.75,8.75,9.9,44,6
2629,3,9.25,8.75,9.9,44,6
2630,0,9.75,9.75,0,44,6
2630,1,9.25,9.75,0,44,6
2630,2,9.75,9.25,0,44,6
2630,3,9.25,9.25,0,44,6
2631,0,9.75,9.75,3.3,44,6
2631,1,9.25,9.75,3.3,44,6
2631,2,9.75,9.25,3.3,44,6
2631,3,9.25,9.25,3.3,44,6
2632,0,9.75,9.75,6.6,44,6
2632,1,9.25,9.75,6.6,44,6
2632,2,9.75,9.25,6.6,44,6
2632,3,9.25,9.25,6.6,44,6
2633,0,9.75,9.75,9.9,44,6
2633,1,9.25,9.75,9.9,44,6
2633,2,9.75,9.25,9.9,44,6
2633,3,9.25,9.25,9.9,44,6
2634,0,9.75,10.25,0,44,6
2634,1,9.25,10.25,0,44,6
2634,2,9.75,9.75,0,44,6
2634,3,9.25,9.75,0,44,6
2635,0,9.75,10.25,3.3,44,6
2635,1,9.25,10.25,3.3,44,6
2635,2,9.75,9.75,3.3,44,6
2635,3,9.25,9.75,3.3,44,6
2636,0,9.75,10.25,6.6,44,6
2636,1,9.25,10.25,6.6,44,6
2636,2,9.75,9.75,6.6,44,6
2636,3,9.25,9.75,6.6,44,6
2637,0,9.75,10.25,9.9,44,6
2637,1,9.25,10.25,9.9,44,6
2637,2,9.75,9.75,9.9,44,6
2637,3,9.25,9.75,9.9,44,6
2638,0,9.75,10.75,0,44,6
2638,1,9.25,10.75,0,44,6
2638,2,9.75,10.25,0,44,6
2638,3,9.25,10.25,0,44,6
2639,0,9.75,10.75,3.3,44,6
2639,1,9.25,10.75,3.3,44,6
2639,2,9.75,10.25,3.3,44,6
2639,3,9.25,10.25,3.3,44,6
2640,0,9.75,10.75,6.6,44,6
2640,1,9.25,10.75,6.6,44,6
2640,2,9.75,10.25,6.6,44,6
2640,3,9.25,10.25,6.6,44,6
2641,0,9.75,10.75,9.9,44,6
2641,1,9.25,10.75,9.9,44,6
2641,2,9.75,10.25,9.9,44,6
2641,3,9.25,10.25,9.9,44,6
2642,0,9.75,11.25,0,44,6
2642,1,9.25,11.25,0,44,6
2642,2,9.75,10.75,0,44,6
2642,3,9.25,10.75,0,44,6
2643,0,9.75,11.25,3.3,44,6
2643,1,9.25,11.25,3.3,44,6
2643,2,9.75,10.75,3.3,44,6
2643,3,9.25,10.75,3.3,44,6
2644,0,9.75,11.25,6.6,44,6
2644,1,9.25,11.25,6.6,44,6
2644,2,9.75,10.75,6.6,44,6
2644,3,9.25,10.75,6.6,44,6
2645,0,9.75,11.25,9.9,44,6
2645,1,9.25,11.25,9.9,44,6
2645,2,9.75,10.75,9.9,44,6
2645,3,9.25,10.75,9.9,44,6
2646,0,9.75,11.75,0,44,6
2646,1,9.25,11.75,0,44,6
2646,2,9.75,11.25,0,44,6
2646,3,9.25,11.25,0,44,6
2647,0,9.75,11.75,3.3,44,6
2647,1,9.25,11.75,3.3,44,6
2647,2,9.75,11.25,3.3,44,6
2647,3,9.25,11.25,3.3,44,6
2648,0,9.75,11.75,6.6,44,6
2648,1,9.25,11.75,6.6,44,6
2648,2,9.75,11.25,6.6,44,6
2648,3,9.25,11.25,6.6,44,6
2649,0,9.75,11.75,9.9,44,6
2649,1,9.25,11.75,9.9,44,6
2649,2,9.75,11.25,9.9,44,6
2649,3,9.25,11.25,9.9,44,6
2650,0,9.75,12.25,0,44,6
2650,1,9.25,12.25,0,44,6
2650,2,9.75,11.75,0,44,6
2650,3,9.25,11.75,0,44,6
2651,0,9.75,12.25,3.3,44,6
2651,1,9.25,12.25,3.3,44,6
2651,2,9.75,11.75,3.3,44,6
2651,3,9.25,11.75,3.3,44,6
2652,0,9.75,12.25,6.6,44,6
2652,1,9.25,12.25,6.6,44,6
2652,2,9.75,11.75,6.6,44,6
2652,3,9.25,11.75,6.6,44,6
2653,0,9.75,12.25,9.9,44,6
2653,1,9.25,12.25,9.9,44,6
2653,2,9.75,11.75,9.9,44,6
2653,3,9.25,11.75,9.9,44,6
2654,0,9.75,12.75,0,44,6
2654,1,9.25,12.75,0,44,6
2654,2,9.75,12.25,0,44,6
2654,3,9.25,12.25,0,44,6
2655,0,9.75,12.75,3.3,44,6
2655,1,9.25,12.75,3.3,44,6
2655,2,9.75,12.25,3.3,44,6
2655,3,9.25,12.25,3.3,44,6
2656,0,9.75,12.75,6.6,44,6
2656,1,9.25,12.75,6.6,44,6
2656,2,9.75,12.25,6.6,44,6
2656,3,9.25,12.25,6.6,44,6
2657,0,9.75,12.75,9.9,44,6
2657,1,9.25,12.75,9.9,44,6
2657,2,9.75,12.25,9.9,44,6
2657,3,9.25,12.25,9.9,44,6
2658,0,9.75,12.75,-3.3,44,4
2658,1,9.25,12.75,-3.3,44,4
2658,2,9.75,12.375,-3.3,44,4
2658,3,9.25,12.375,-3.3,44,4
2659,0,9.75,12.75,-2.75,44,7
2659,1,9.75,12.75,-3.3,44,7
2659,2,9.25,12.75,-2.75,44,7
2659,3,9.25,12.75,-3.3,44,7
2660,0,9.75,12.75,-2.2,44,7
2660,1,9.75,12.75,-2.75,44,7
2660,2,9.25,12.75,-2.2,44,7
2660,3,9.25,12.75,-2.75,44,7
2661,0,9.75,12.75,-1.65,44,7
2661,1,9.75,12.75,-2.2,44,7
2661,2,9.25,12.75,-1.65,44,7
2661,3,9.25,12.75,-2.2,44,7
2662,0,9.75,12.75,-1.1,44,7
2662,1,9.75,12.75,-1.65,44,7
2662,2,9.25,12.75,-1.1,44,7
2662,3,9.25,12.75,-1.65,44,7
2663,0,9.75,12.75,-0.55,44,7
2663,1,9.75,12.75,-1.1,44,7
2663,2,9.25,12.75,-0.55,44,7
2663,3,9.25,12.75,-1.1,44,7
2664,0,9.75,12.75,0,44,7
2664,1,9.75,12.75,-0.55,44,7
2664,2,9.25,12.75,0,44,7
2664,3,9.25,12.75,-0.55,44,7
2665,0,9.25,12.75,0,5,3
2665,1,9.75,12.75,0,5,3
2666,0,9.25,12.75,3.3,5,3
2666,1,9.75,12.75,3.3,5,3
2667,0,9.25,12.75,6.6,5,3
2667,1,9.75,12.75,6.6,5,3
2668,0,9.25,12.75,9.9,5,3
2668,1,9.75,12.75,9.9,5,3
2669,0,9.75,13.125,-3.3,44,4
2669,1,9.25,13.125,-3.3,44,4
2669,2,9.75,12.75,-3.3,44,4
2669,3,9.25,12.75,-3.3,44,4
